scooterid,battery_level,id,model,nest_id,latitude,longitude,time,city
6452,100,a4549ad6-70ca-4bf9-b00e-9e523865fc35,rf,fe47a693-bc61-4252-a30b-affe1edbe7e3,36.01175333,-78.92076833,9/13/19 11:00,Duke Campus
6453,79,a79511b4-4f66-4453-bde6-e12f2b482ef7,rf,NA,35.99814167,-78.91655,9/13/19 11:00,Duke Campus
6454,75,5a5fd034-ef1d-4606-8c89-1880a7ad63f7,rf,NA,35.998135,-78.91655,9/13/19 11:00,Duke Campus
6455,81,f26499a7-4921-4352-b718-80073873e0c4,rf,NA,35.99813,-78.91650333,9/13/19 11:00,Duke Campus
6456,99,bb16025a-7acf-4ee1-a10e-ebea151ed44e,rf,NA,36.00728167,-78.91738167,9/13/19 11:00,Duke Campus
6457,52,2f158482-8e64-483c-aa7e-1efc183cd8ad,rf,0f71e9fa-14a9-4cdb-8a79-c708e2e92eb4,36.00729,-78.91735,9/13/19 11:00,Duke Campus
6458,48,cd543039-2710-4fd2-a1ba-f19995a720e1,rf,83f61aca-8db3-4639-b1b1-3c83d4c93be2,36.00600833,-78.91676333,9/13/19 11:00,Duke Campus
6459,58,05867d91-6979-45e5-9d7d-1d4381d08711,rf,83f61aca-8db3-4639-b1b1-3c83d4c93be2,36.00602333,-78.91676333,9/13/19 11:00,Duke Campus
6460,55,79accc3d-5e04-477c-977c-9cd360d57f8e,rf,83f61aca-8db3-4639-b1b1-3c83d4c93be2,36.00600833,-78.91674833,9/13/19 11:00,Duke Campus
6461,93,a1769685-a423-4ae5-ba06-8b0ebe33bd80,rf,NA,36.00221333,-78.91565,9/13/19 11:00,Duke Campus
6462,93,e3be4289-4dcd-41a4-8034-7c37eadc4ff7,rf,NA,36.002235,-78.91559667,9/13/19 11:00,Duke Campus
6463,94,b268ab68-9db4-46cd-bf58-12c05a9c9c7f,rf,NA,36.01148167,-78.91832667,9/13/19 11:00,Duke Campus
6464,62,d7de4ce9-c4c6-4ca7-a51a-43d67dc52cee,rf,NA,36.00477167,-78.91465,9/13/19 11:00,Duke Campus
6465,100,3eeb22a9-35d6-48bb-ba9c-b68e23b95775,rf,acfd57fb-6620-4d32-a647-dd1c03ca4976,36.00890333,-78.91576333,9/13/19 11:00,Duke Campus
6466,100,02942daa-da0c-44b2-a25f-87baffb4d209,rf,acfd57fb-6620-4d32-a647-dd1c03ca4976,36.00889667,-78.91575667,9/13/19 11:00,Duke Campus
6467,100,56ea8e62-2897-4cf0-99aa-0308d8b2559f,rf,acfd57fb-6620-4d32-a647-dd1c03ca4976,36.00889167,-78.91574167,9/13/19 11:00,Duke Campus
6468,65,a802f0a0-d537-4e86-a910-41fd44e42761,rf,NA,36.010155,-78.91478,9/13/19 11:00,Duke Campus
6469,72,4fece522-9453-4706-965b-0462b2e9db5b,rf,NA,36.01019333,-78.91477167,9/13/19 11:00,Duke Campus
6470,71,67595288-9f0d-4984-99d8-cb1ecceedebc,rf,NA,36.00032833,-78.91162167,9/13/19 11:00,Duke Campus
6471,78,1dc144d3-50b3-4ff6-b4d3-ffc41b325beb,rf,NA,36.00030167,-78.91160667,9/13/19 11:00,Duke Campus
6472,78,ec5291ef-3763-475f-837d-2d0a36f10fac,rf,NA,36.01157833,-78.91349,9/13/19 11:00,Duke Campus
6473,100,f79be380-982d-4176-a047-7b2e04d62adf,rf,c46af109-2631-4be6-9e6e-3532cadfeef2,36.000805,-78.91052167,9/13/19 11:00,Duke Campus
6474,97,bfb19e0b-5c53-4eb7-91f0-df63b86e76f7,rf,NA,36.00153667,-78.91039333,9/13/19 11:00,Duke Campus
6475,34,2a015ed3-14c4-4ae4-84a9-361cdda128f5,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.996845,-78.9105,9/13/19 11:00,Duke Campus
6476,46,740c68b9-dea5-42ac-87ad-af401e05a8d9,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.99688667,-78.91044667,9/13/19 11:00,Duke Campus
6477,87,5848d99e-7529-474b-8095-afe21d9b33d6,rf,NA,36.02071833,-78.91886167,9/13/19 11:00,Duke Campus
6478,39,9bbb2c12-8287-4c6b-a98f-eb182d7334a4,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99885167,-78.90725667,9/13/19 11:00,Duke Campus
6479,100,05254d85-64dc-480a-88a4-0c16bd07712f,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99885167,-78.90725,9/13/19 11:00,Duke Campus
6480,100,b7fb8389-3a3a-4446-b302-0e5e0e3ca4b3,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99884833,-78.90725,9/13/19 11:00,Duke Campus
6481,99,6d4da00a-e11d-4766-ab12-ddfe3370fea8,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.995445,-78.906715,9/13/19 11:00,Duke Campus
6482,99,efbd5ec4-d2f6-4c1a-8f66-926b5d3f3e8e,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99545333,-78.90670833,9/13/19 11:00,Duke Campus
6483,42,cda4e73c-409a-4e5c-b94a-f431573caea6,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99540667,-78.90667667,9/13/19 11:00,Duke Campus
6484,78,51ec9c7d-880b-4437-9f5d-3e5b73db8cf3,rf,NA,36.00020167,-78.90559333,9/13/19 11:00,Duke Campus
6485,93,c1de7f09-555a-4263-8500-de7153ab7843,rf,NA,35.99361,-78.90587667,9/13/19 11:00,Duke Campus
6486,92,650d8370-9339-4ebd-bc67-b71b519e6d8b,rf,NA,35.99728833,-78.90484667,9/13/19 11:00,Duke Campus
6487,34,28647c2b-0718-401e-bf0a-f6b2b2ac8625,rf,NA,36.00094667,-78.901405,9/13/19 11:00,Duke Campus
6488,63,099123a5-ecee-43d0-bed4-ee96086dd2d9,rf,NA,36.00384167,-78.90116167,9/13/19 11:00,Duke Campus
6489,100,786c98b5-bbcb-48d6-b3c3-2312c45e1660,rf,dee7b2ea-5e4d-4d24-93f3-d168d0be230d,35.99559333,-78.90152667,9/13/19 11:00,Duke Campus
6490,100,0978366a-980e-4fb9-a6de-d06ddbf0707e,rf,dee7b2ea-5e4d-4d24-93f3-d168d0be230d,35.99556,-78.90149667,9/13/19 11:00,Duke Campus
6491,20,bff71154-5b89-4b28-8149-a7e394b7f2ff,rf,NA,36.02541333,-78.9683,9/13/19 11:00,Duke Campus
6492,57,6ceebd8b-6323-4ddb-b407-4940c2de9a50,rf,NA,36.01156667,-78.898995,9/13/19 11:00,Duke Campus
6493,63,0de4246f-66af-4bfb-9757-2cadcbbc6453,rf,NA,35.97958333,-78.903595,9/13/19 11:00,Duke Campus
6494,87,2fd418d1-c2ad-43b1-a014-6e49b6a647d2,rf,NA,35.97538833,-78.90303,9/13/19 11:00,Duke Campus
6495,28,206ae709-8793-4918-8c48-a943ba30e7c0,rf,NA,35.975415,-78.90292333,9/13/19 11:00,Duke Campus
6496,18,f5b65d28-bd92-45ff-9c00-7c1f71759a91,rf,NA,35.97683,-78.90068833,9/13/19 11:00,Duke Campus
6497,63,a3f89245-9fd4-4913-b631-2a2d5820e95b,rf,NA,35.976905,-78.90048167,9/13/19 11:00,Duke Campus
6498,79,bdeef213-f2aa-4f26-b8e3-5eb72fbc0fb6,rf,NA,35.97528833,-78.90112333,9/13/19 11:00,Duke Campus
6499,49,4163c405-9371-47fb-a9db-2a361e67dc53,rf,NA,35.97645167,-78.89994833,9/13/19 11:00,Duke Campus
6500,60,1580f456-f5e7-4e35-a596-411d4df3f81c,rf,NA,35.97639167,-78.899955,9/13/19 11:00,Duke Campus
6501,76,b0692620-6b5c-40d0-a5a0-e045f65b568a,rf,NA,35.97494833,-78.90081,9/13/19 11:00,Duke Campus
6502,20,5de9ad58-8102-47a7-b7c8-26f3ecb4bcd0,rf,NA,35.98937167,-78.89135,9/13/19 11:00,Duke Campus
6503,25,a2627979-d5a1-4ef3-bdb2-eb202df1b3a1,rf,NA,35.98932667,-78.89125,9/13/19 11:00,Duke Campus
6504,64,781607b4-f414-4fc4-a589-7f8526679c93,rf,NA,35.97237333,-78.90197833,9/13/19 11:00,Duke Campus
6505,93,1a3e7047-cc97-4c88-96e3-280a257af0d3,rf,NA,35.97496,-78.89885667,9/13/19 11:00,Duke Campus
6506,37,5698dede-498b-44b5-9e94-c9c989eb0acc,rf,NA,35.97666167,-78.89708667,9/13/19 11:00,Duke Campus
6507,71,7ea01fcf-d81c-4152-94ad-fea33e1843ed,rf,NA,35.97263,-78.89923167,9/13/19 11:00,Duke Campus
6508,46,e5c020ef-c4d9-4d56-90a7-c00bad321ea0,rf,NA,35.97609,-78.89572833,9/13/19 11:00,Duke Campus
6509,98,83f4ca24-d457-41f5-9b5b-7336339a9eaf,rf,NA,35.97352167,-78.89760667,9/13/19 11:00,Duke Campus
6510,83,f9625727-0659-4a7b-8e68-d27dcdc93e94,rf,NA,35.97241167,-78.89821667,9/13/19 11:00,Duke Campus
6511,24,8857ef6c-be05-4fb7-ac73-90ebc374e702,rf,NA,35.97507167,-78.89527833,9/13/19 11:00,Duke Campus
6512,35,47feb0cb-3a1f-47bf-99a2-2c04a59bd403,rf,NA,35.97428167,-78.89547,9/13/19 11:00,Duke Campus
6513,27,03f2a1d0-5601-4381-83a0-9405a8dc03da,rf,NA,35.972175,-78.89659167,9/13/19 11:00,Duke Campus
6514,93,7864a4f8-19da-4ebb-af3a-d7f180ccd88b,rf,NA,35.97107667,-78.89687333,9/13/19 11:00,Duke Campus
6515,66,7d331453-3a06-49cc-a21d-055e34c7fac8,rf,NA,35.97116167,-78.89669,9/13/19 11:00,Duke Campus
6516,99,c8e0c737-ad87-4766-bcfc-dbbe1ebedb8c,rf,NA,35.97115,-78.89668333,9/13/19 11:00,Duke Campus
6517,37,f5bb6368-cef4-4949-8c2b-471939bbf232,rf,NA,35.97227167,-78.89524,9/13/19 11:00,Duke Campus
6518,54,651e6e9d-9bb1-422c-ad4d-654a55ef9137,rf,NA,35.97140833,-78.88189,9/13/19 11:00,Duke Campus
6519,67,aaadf5a5-5db2-4e53-b567-2bf046995281,rf,NA,36.00185,-78.94256667,9/13/19 12:00,Duke Campus
6520,70,5c0c7f21-b8f9-4b87-966a-c901d014c1a3,rf,NA,35.99934833,-78.94081833,9/13/19 12:00,Duke Campus
6521,99,84a4e46d-060c-41be-806b-6cbc5bd953b9,rf,2a144892-4e5a-4bf7-a677-174078500b15,36.00274667,-78.94213167,9/13/19 12:00,Duke Campus
6522,96,40136fe6-2e54-4a88-83ba-b66c0afebe9f,rf,NA,36.00275,-78.94213833,9/13/19 12:00,Duke Campus
6523,69,1bb39756-c314-4c02-a727-89b16583fec7,rf,NA,36.00274333,-78.94217,9/13/19 12:00,Duke Campus
6524,98,4fa32475-a9e1-4e63-935a-6d9cf9c873b2,rf,2a144892-4e5a-4bf7-a677-174078500b15,36.00277333,-78.94213167,9/13/19 12:00,Duke Campus
6525,76,310b0ecf-14c4-46f3-8a59-f79f0cb1f1a9,rf,NA,36.00278167,-78.94212333,9/13/19 12:00,Duke Campus
6526,90,5a5687c7-626d-43f2-9a42-397a5e857db9,rf,NA,36.002765,-78.94217667,9/13/19 12:00,Duke Campus
6527,76,0fa98fee-587b-4626-a8b7-eebd9858a7e0,rf,NA,36.00277,-78.94217,9/13/19 12:00,Duke Campus
6528,97,fa8b2842-393f-4f66-8b30-5dc1ff54ae89,rf,2a144892-4e5a-4bf7-a677-174078500b15,36.00278167,-78.94217,9/13/19 12:00,Duke Campus
6529,70,7561fe52-4dc8-4cfd-86d6-98ca97002a57,rf,NA,36.00343333,-78.94141333,9/13/19 12:00,Duke Campus
6530,79,c95a7d1c-021f-4444-b15f-e20b50c159e9,rf,NA,36.00345667,-78.94146667,9/13/19 12:00,Duke Campus
6531,66,5644e99f-78d3-471b-a447-63fe559dd19d,rf,NA,36.00345667,-78.94148333,9/13/19 12:00,Duke Campus
6532,96,f617ea58-a9a4-43b4-a1a2-8642aee6b82e,rf,NA,35.99978333,-78.94377167,9/13/19 12:00,Duke Campus
6533,85,7392d7a8-1e8d-4ade-80c4-8f441355b6ae,rf,NA,35.999725,-78.94377833,9/13/19 12:00,Duke Campus
6534,67,5249347b-fb9d-4c38-98be-c7e43b87c683,rf,NA,36.00370833,-78.94032333,9/13/19 12:00,Duke Campus
6535,65,a5103888-83ff-4668-802d-bf3a76edce18,rf,NA,36.00404333,-78.93984167,9/13/19 12:00,Duke Campus
6536,71,498791ad-fb2a-4462-8d0f-76cea5491ccb,rf,NA,36.00143,-78.937195,9/13/19 12:00,Duke Campus
6537,91,9701eb55-444b-4106-9794-5d96c863ca71,rf,NA,36.00206333,-78.936935,9/13/19 12:00,Duke Campus
6538,91,832487ef-7a70-46a3-bd5b-0bb1bbb11bf8,rf,NA,35.99920667,-78.944885,9/13/19 12:00,Duke Campus
6539,99,1c472424-4874-4b70-b85d-677a3a693c93,rf,NA,35.999275,-78.94496167,9/13/19 12:00,Duke Campus
6540,100,7231141a-d7d9-4882-b221-074b1874c726,rf,NA,35.99925667,-78.94497667,9/13/19 12:00,Duke Campus
6541,75,ea152fd0-df8a-4166-ae89-835612ea0547,rf,NA,36.00515333,-78.94244333,9/13/19 12:00,Duke Campus
6542,78,975024db-3b46-4743-882c-1ba52680af82,rf,NA,36.00010333,-78.94615167,9/13/19 12:00,Duke Campus
6543,98,e2955d32-03b3-4f8b-aade-aef8fc150884,rf,NA,35.99858833,-78.94542,9/13/19 12:00,Duke Campus
6544,62,1be0e5f4-10f7-4855-854b-28b81d8c13a0,rf,NA,35.99915667,-78.93602,9/13/19 12:00,Duke Campus
6545,78,1f94928d-ede4-4c8b-89da-d1770956be58,rf,NA,35.99791,-78.93676833,9/13/19 12:00,Duke Campus
6546,99,3474ee44-628c-4c4b-a689-160b7bbf3268,rf,NA,35.99831,-78.93556167,9/13/19 12:00,Duke Campus
6547,99,1a12e394-0033-47b8-a34a-f326a4486e82,rf,NA,35.99829167,-78.93557,9/13/19 12:00,Duke Campus
6548,72,4fc104d6-d678-4526-8d9d-cfe0a395ef7c,rf,NA,36.00592,-78.94377167,9/13/19 12:00,Duke Campus
6549,56,b386225c-6780-4428-8c97-8b83ad05dadd,rf,NA,35.99956833,-78.94735,9/13/19 12:00,Duke Campus
6550,63,c10c333f-510d-4d5c-aaa4-4b238fc05d03,rf,NA,35.999595,-78.94738,9/13/19 12:00,Duke Campus
6551,81,e06178cd-ff8f-4e8f-8e78-f70a186479b8,rf,NA,35.999405,-78.94769333,9/13/19 12:00,Duke Campus
6552,67,be3caeb2-9fa5-4b76-a2c6-91fafbdb5372,rf,NA,36.00558833,-78.93657667,9/13/19 12:00,Duke Campus
6553,82,c5b29666-49d8-45af-98c5-e8deac7e1132,rf,NA,35.99903833,-78.93374667,9/13/19 12:00,Duke Campus
6554,100,7c959e82-7062-484a-8015-71b33d604cf9,rf,NA,35.99642516,-78.93553983,9/13/19 12:00,Duke Campus
6555,91,ea7c4c7f-fd34-4004-bfdc-9f586cd61a12,rf,NA,35.994225,-78.93768333,9/13/19 12:00,Duke Campus
6556,67,1632a1ba-da9c-4553-ba12-d945e26cd726,rf,NA,35.99848167,-78.93245667,9/13/19 12:00,Duke Campus
6557,73,63173911-da22-4553-a7b8-fe5ba19ae7dd,rf,NA,36.00881167,-78.93994833,9/13/19 12:00,Duke Campus
6558,92,58dc7590-c6d9-4fc4-b7bf-d293191d4b7f,rf,NA,36.00721333,-78.94766167,9/13/19 12:00,Duke Campus
6559,82,194a4e26-ba01-43b6-9640-c20221771b95,rf,NA,35.99368333,-78.94684667,9/13/19 12:00,Duke Campus
6560,71,69f33359-d923-436b-9884-878287aace0b,rf,NA,36.00865167,-78.94711333,9/13/19 12:00,Duke Campus
6561,63,89d15d23-6494-4871-a19b-b24c1e366c61,rf,NA,36.00006833,-78.92990167,9/13/19 12:00,Duke Campus
6562,85,c5a13be1-fc77-4b52-896e-f4aba2e4d103,rf,NA,35.99239,-78.94641833,9/13/19 12:00,Duke Campus
6563,82,55752746-3bd4-4714-9a72-207910df13ba,rf,NA,35.992485,-78.94702167,9/13/19 12:00,Duke Campus
6564,67,4d0a56a1-14bf-4e84-b471-6ad46862a576,rf,NA,35.99807333,-78.92733833,9/13/19 12:00,Duke Campus
6565,61,4f7bdd7a-ab16-44b9-85aa-6d78dc1dfba3,rf,NA,36.008675,-78.95279,9/13/19 12:00,Duke Campus
6566,87,36ec8a17-dedc-4434-a5c4-9d882c4b564b,rf,NA,36.01386667,-78.94349667,9/13/19 12:00,Duke Campus
6567,64,72202b5e-a093-47df-a567-d68101bce34d,rf,NA,36.01244,-78.95024167,9/13/19 12:00,Duke Campus
6568,85,73bac86f-7077-4e66-b1b2-42aa52f7e75b,rf,NA,36.010895,-78.92691,9/13/19 12:00,Duke Campus
6569,57,54fb6ed4-d7f3-4a31-8cfc-b106a98ebc19,rf,NA,35.99641833,-78.92298167,9/13/19 12:00,Duke Campus
6570,100,640bbc3c-9a6f-406c-b763-ff3c3f394c17,rf,956231d0-3849-434a-91c0-3152d0cdce52,36.00057167,-78.92189833,9/13/19 12:00,Duke Campus
6571,73,3aa0e1c1-34f6-41b1-8ae3-31eff38106a9,rf,NA,36.006165,-78.92227167,9/13/19 12:00,Duke Campus
6572,93,7377d516-e510-46af-af77-a4568ffc267e,rf,NA,36.00716,-78.92218833,9/13/19 12:00,Duke Campus
6573,100,4b5f26df-2c27-46b3-b1f5-44f94843ad36,rf,302d7b70-52d6-4a9e-bb7d-243e0d7639c3,36.00981833,-78.92379,9/13/19 12:00,Duke Campus
6574,100,ef2720cd-1f67-47e9-80d6-98254bb91a3a,rf,302d7b70-52d6-4a9e-bb7d-243e0d7639c3,36.00985333,-78.92366833,9/13/19 12:00,Duke Campus
6575,99,3338f6ef-accc-4a05-81f7-9683f0756ef8,rf,302d7b70-52d6-4a9e-bb7d-243e0d7639c3,36.009845,-78.92354667,9/13/19 12:00,Duke Campus
6576,98,f7eb9201-85e3-4f8e-8026-af8aba09d92b,rf,c6c2964d-f546-4b88-9659-966f014ff2a1,36.00816,-78.92225667,9/13/19 12:00,Duke Campus
6577,96,fdb8444b-349d-4c02-b240-edfc66bc369e,rf,c6c2964d-f546-4b88-9659-966f014ff2a1,36.00818667,-78.92224167,9/13/19 12:00,Duke Campus
6578,100,54c1d602-a34e-47f6-8db0-e7980536eba0,rf,c6c2964d-f546-4b88-9659-966f014ff2a1,36.00818333,-78.92222667,9/13/19 12:00,Duke Campus
6579,80,c070548c-c535-4d5f-bd56-fd7a89b3ec52,rf,NA,36.00765667,-78.92163833,9/13/19 12:00,Duke Campus
6580,87,d03e50cc-6d14-4aa4-947c-273f2627c695,rf,NA,36.00863667,-78.92202,9/13/19 12:00,Duke Campus
6581,91,6fa9deaf-2866-492c-ad01-111739ffdb07,rf,NA,36.01171833,-78.92221833,9/13/19 12:00,Duke Campus
6582,100,afdd7713-4d02-4250-97e7-74a635e5bf34,rf,36db6d62-7c45-4957-afa2-3afe937e1d02,36.01175333,-78.92176833,9/13/19 12:00,Duke Campus
6583,81,cf7b9ff2-b12d-4cfd-8a1d-52b579daae71,rf,NA,35.99667,-78.91709167,9/13/19 12:00,Duke Campus
6584,74,5a5fd034-ef1d-4606-8c89-1880a7ad63f7,rf,NA,35.99812,-78.916535,9/13/19 12:00,Duke Campus
6585,80,f26499a7-4921-4352-b718-80073873e0c4,rf,NA,35.99812,-78.91650333,9/13/19 12:00,Duke Campus
6586,51,2f158482-8e64-483c-aa7e-1efc183cd8ad,rf,0f71e9fa-14a9-4cdb-8a79-c708e2e92eb4,36.00729833,-78.917305,9/13/19 12:00,Duke Campus
6587,58,05867d91-6979-45e5-9d7d-1d4381d08711,rf,83f61aca-8db3-4639-b1b1-3c83d4c93be2,36.00607,-78.91681667,9/13/19 12:00,Duke Campus
6588,55,79accc3d-5e04-477c-977c-9cd360d57f8e,rf,83f61aca-8db3-4639-b1b1-3c83d4c93be2,36.00608833,-78.91681667,9/13/19 12:00,Duke Campus
6589,93,a1769685-a423-4ae5-ba06-8b0ebe33bd80,rf,NA,36.00221667,-78.91560333,9/13/19 12:00,Duke Campus
6590,93,e3be4289-4dcd-41a4-8034-7c37eadc4ff7,rf,NA,36.00220833,-78.91559667,9/13/19 12:00,Duke Campus
6591,98,f254e16a-afb5-40d9-aba6-509df04c9e94,rf,NA,36.00637833,-78.91616,9/13/19 12:00,Duke Campus
6592,87,aa37040d-b115-4d2d-91d4-c581fe0adce0,rf,NA,36.00609667,-78.91551167,9/13/19 12:00,Duke Campus
6593,100,02942daa-da0c-44b2-a25f-87baffb4d209,rf,acfd57fb-6620-4d32-a647-dd1c03ca4976,36.008885,-78.91576333,9/13/19 12:00,Duke Campus
6594,100,3eeb22a9-35d6-48bb-ba9c-b68e23b95775,rf,acfd57fb-6620-4d32-a647-dd1c03ca4976,36.00887667,-78.91575667,9/13/19 12:00,Duke Campus
6595,100,56ea8e62-2897-4cf0-99aa-0308d8b2559f,rf,acfd57fb-6620-4d32-a647-dd1c03ca4976,36.00889167,-78.91574833,9/13/19 12:00,Duke Campus
6596,71,4fece522-9453-4706-965b-0462b2e9db5b,rf,NA,36.01016667,-78.914765,9/13/19 12:00,Duke Campus
6597,94,7a89a3d9-0165-4506-a189-f264d24732bf,rf,NA,36.01016167,-78.91475667,9/13/19 12:00,Duke Campus
6598,65,a802f0a0-d537-4e86-a910-41fd44e42761,rf,NA,36.01016667,-78.91474167,9/13/19 12:00,Duke Campus
6599,70,67595288-9f0d-4984-99d8-cb1ecceedebc,rf,NA,36.00031667,-78.91159833,9/13/19 12:00,Duke Campus
6600,78,ec5291ef-3763-475f-837d-2d0a36f10fac,rf,NA,36.011585,-78.91349,9/13/19 12:00,Duke Campus
6601,97,bfb19e0b-5c53-4eb7-91f0-df63b86e76f7,rf,NA,36.001515,-78.91042333,9/13/19 12:00,Duke Campus
6602,45,740c68b9-dea5-42ac-87ad-af401e05a8d9,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.996895,-78.91044667,9/13/19 12:00,Duke Campus
6603,34,2a015ed3-14c4-4ae4-84a9-361cdda128f5,rf,03809820-a2e8-4753-8e25-33cc5790d6e8,35.99688667,-78.91044667,9/13/19 12:00,Duke Campus
6604,84,5848d99e-7529-474b-8095-afe21d9b33d6,rf,NA,36.02076333,-78.91884667,9/13/19 12:00,Duke Campus
6605,94,38e5c87f-6670-45a5-8a16-1c1f5d1d389f,rf,NA,35.998855,-78.90773833,9/13/19 12:00,Duke Campus
6606,46,6cef135e-ec90-487c-b2a7-39a80d0b694d,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99875333,-78.90737833,9/13/19 12:00,Duke Campus
6607,78,6b348060-ed10-4ffa-acd3-c7f2315ffffa,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99876333,-78.90735667,9/13/19 12:00,Duke Campus
6608,81,3cae7574-4163-4ce2-bcef-baeb89b90bb6,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99876833,-78.90734167,9/13/19 12:00,Duke Campus
6609,100,b7fb8389-3a3a-4446-b302-0e5e0e3ca4b3,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99875333,-78.90731833,9/13/19 12:00,Duke Campus
6610,38,9bbb2c12-8287-4c6b-a98f-eb182d7334a4,rf,c5ddb45e-d832-461f-b243-43ffddfeb6ab,35.99876,-78.90730333,9/13/19 12:00,Duke Campus
6611,84,10fc3830-28b8-4b4d-9c64-45da3ad56fae,rf,NA,35.99651,-78.90647167,9/13/19 12:00,Duke Campus
6612,99,6d4da00a-e11d-4766-ab12-ddfe3370fea8,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99547167,-78.906685,9/13/19 12:00,Duke Campus
6613,42,cda4e73c-409a-4e5c-b94a-f431573caea6,rf,95c8285a-a201-4a44-8e28-176f6bd6735b,35.99542667,-78.90666167,9/13/19 12:00,Duke Campus
6614,76,51ec9c7d-880b-4437-9f5d-3e5b73db8cf3,rf,NA,36.00017167,-78.90557167,9/13/19 12:00,Duke Campus
6615,93,c1de7f09-555a-4263-8500-de7153ab7843,rf,NA,35.993595,-78.90583,9/13/19 12:00,Duke Campus
6616,92,650d8370-9339-4ebd-bc67-b71b519e6d8b,rf,NA,35.99728333,-78.904815,9/13/19 12:00,Duke Campus
6617,93,03c3c1b6-c9e8-4cbc-8ac4-ac3564a3d91b,rf,NA,35.992825,-78.90322167,9/13/19 12:00,Duke Campus
6618,63,099123a5-ecee-43d0-bed4-ee96086dd2d9,rf,NA,36.00387167,-78.90113833,9/13/19 12:00,Duke Campus
6619,100,0978366a-980e-4fb9-a6de-d06ddbf0707e,rf,dee7b2ea-5e4d-4d24-93f3-d168d0be230d,35.99562833,-78.90145167,9/13/19 12:00,Duke Campus
6620,19,bff71154-5b89-4b28-8149-a7e394b7f2ff,rf,NA,36.02538333,-78.96827667,9/13/19 12:00,Duke Campus
6621,16,80b2ea65-a5ed-4959-ab93-2953765d909e,rf,NA,35.99828667,-78.89978,9/13/19 12:00,Duke Campus
6622,19,c65ee262-06e9-436f-9ed6-36ffe17c6462,rf,NA,35.99826833,-78.89977333,9/13/19 12:00,Duke Campus
6623,56,6ceebd8b-6323-4ddb-b407-4940c2de9a50,rf,NA,36.01157333,-78.898995,9/13/19 12:00,Duke Campus
6624,62,0de4246f-66af-4bfb-9757-2cadcbbc6453,rf,NA,35.97962167,-78.90357167,9/13/19 12:00,Duke Campus
6625,28,206ae709-8793-4918-8c48-a943ba30e7c0,rf,NA,35.975475,-78.90284667,9/13/19 12:00,Duke Campus
6626,62,e4beb8a8-a459-47e8-8dc9-991d26e12dbd,rf,NA,35.97531167,-78.90186333,9/13/19 12:00,Duke Campus
6627,40,142e7eb2-6f56-42f9-9a86-4f99f758d074,rf,NA,35.97659333,-78.89987167,9/13/19 12:00,Duke Campus
6628,48,4163c405-9371-47fb-a9db-2a361e67dc53,rf,NA,35.97638667,-78.89999333,9/13/19 12:00,Duke Campus
6629,57,1580f456-f5e7-4e35-a596-411d4df3f81c,rf,NA,35.97638333,-78.89990167,9/13/19 12:00,Duke Campus
6630,19,92c106a3-6d4e-4280-bb90-19bbdf491eb2,rf,NA,35.97645167,-78.89968833,9/13/19 12:00,Duke Campus
6631,84,cb6884e3-f4f6-4e6a-8893-a994e2b9d8cc,rf,NA,35.97553333,-78.900025,9/13/19 12:00,Duke Campus
6632,63,781607b4-f414-4fc4-a589-7f8526679c93,rf,NA,35.97232833,-78.901985,9/13/19 12:00,Duke Campus
6633,61,e844794d-ffe6-4674-ad9f-2a6e87b157be,rf,NA,35.973335,-78.90052833,9/13/19 12:00,Duke Campus
6634,37,5698dede-498b-44b5-9e94-c9c989eb0acc,rf,NA,35.97665833,-78.89704167,9/13/19 12:00,Duke Campus
6635,74,5081cf0b-0588-464a-a289-924a79d68087,rf,NA,35.97280833,-78.89975,9/13/19 12:00,Duke Campus
6636,70,7ea01fcf-d81c-4152-94ad-fea33e1843ed,rf,NA,35.97259167,-78.89924667,9/13/19 12:00,Duke Campus
6637,83,f9625727-0659-4a7b-8e68-d27dcdc93e94,rf,NA,35.97240833,-78.89826167,9/13/19 12:00,Duke Campus
6638,24,8857ef6c-be05-4fb7-ac73-90ebc374e702,rf,NA,35.97500667,-78.89530167,9/13/19 12:00,Duke Campus
6639,97,dee23701-6907-4f17-a640-41bc91b0b8c0,rf,NA,35.973915,-78.89597333,9/13/19 12:00,Duke Campus
6640,34,47feb0cb-3a1f-47bf-99a2-2c04a59bd403,rf,NA,35.97424333,-78.89549333,9/13/19 12:00,Duke Campus
6641,92,7864a4f8-19da-4ebb-af3a-d7f180ccd88b,rf,NA,35.97107,-78.89682833,9/13/19 12:00,Duke Campus
